Datetime,Open,High,Low,Close,Adj Close,Volume
2021-01-12 09:30:00-05:00,3120.0,3142.141845703125,3103.5,3111.5,3111.5,868924
2021-01-12 10:30:00-05:00,3112.6201171875,3113.5,3098.0,3106.47998046875,3106.47998046875,441575
2021-01-12 11:30:00-05:00,3105.85498046875,3110.0,3086.0,3101.2900390625,3101.2900390625,489155
2021-01-12 12:30:00-05:00,3101.260009765625,3127.5302734375,3094.52490234375,3127.5302734375,3127.5302734375,380056
2021-01-12 13:30:00-05:00,3126.122802734375,3137.6298828125,3121.489990234375,3124.010009765625,3124.010009765625,328363
2021-01-12 14:30:00-05:00,3123.9599609375,3135.2900390625,3118.030029296875,3122.070068359375,3122.070068359375,277545
2021-01-12 15:30:00-05:00,3121.969970703125,3128.360107421875,3118.75,3120.8798828125,3120.8798828125,251514
2021-01-13 09:30:00-05:00,3128.43994140625,3169.27001953125,3122.080078125,3164.080078125,3164.080078125,1021560
2021-01-13 10:30:00-05:00,3165.0,3182.168701171875,3163.47998046875,3180.199951171875,3180.199951171875,502478
2021-01-13 11:30:00-05:00,3179.610107421875,3187.0,3170.0,3179.54248046875,3179.54248046875,387413
2021-01-13 12:30:00-05:00,3180.300048828125,3189.949951171875,3172.85009765625,3185.635009765625,3185.635009765625,296667
2021-01-13 13:30:00-05:00,3185.679931640625,3187.56005859375,3177.798583984375,3182.3701171875,3182.3701171875,220782
2021-01-13 14:30:00-05:00,3182.5,3184.31494140625,3165.01025390625,3168.340087890625,3168.340087890625,250565
2021-01-13 15:30:00-05:00,3167.75,3181.1201171875,3165.364990234375,3166.239990234375,3166.239990234375,316661
2021-01-14 09:30:00-05:00,3167.52001953125,3178.0,3150.31005859375,3171.89990234375,3171.89990234375,729644
2021-01-14 10:30:00-05:00,3173.22998046875,3173.22998046875,3155.35009765625,3157.106201171875,3157.106201171875,290396
2021-01-14 11:30:00-05:00,3157.8798828125,3158.81005859375,3138.0,3149.510009765625,3149.510009765625,360490
2021-01-14 12:30:00-05:00,3149.5,3156.739990234375,3136.7548828125,3147.860107421875,3147.860107421875,271442
2021-01-14 13:30:00-05:00,3148.264892578125,3149.989990234375,3142.239990234375,3146.409912109375,3146.409912109375,220038
2021-01-14 14:30:00-05:00,3147.43994140625,3147.659912109375,3120.590087890625,3126.360107421875,3126.360107421875,413632
2021-01-14 15:30:00-05:00,3126.989990234375,3135.179931640625,3122.709716796875,3129.320068359375,3129.320068359375,394643
2021-01-15 09:30:00-05:00,3123.02001953125,3140.53759765625,3096.0,3106.222900390625,3106.222900390625,1107054
2021-01-15 10:30:00-05:00,3107.72998046875,3114.39990234375,3095.169921875,3108.68994140625,3108.68994140625,535503
2021-01-15 11:30:00-05:00,3108.510009765625,3118.7783203125,3104.02001953125,3108.1650390625,3108.1650390625,366503
2021-01-15 12:30:00-05:00,3107.030029296875,3115.139892578125,3102.0,3112.340087890625,3112.340087890625,285192
2021-01-15 13:30:00-05:00,3111.669921875,3121.050048828125,3107.300048828125,3110.10009765625,3110.10009765625,571693
2021-01-15 14:30:00-05:00,3109.77001953125,3111.760009765625,3098.7900390625,3102.68994140625,3102.68994140625,398195
2021-01-15 15:30:00-05:00,3103.4599609375,3110.0,3098.7900390625,3104.5400390625,3104.5400390625,430881
2021-01-19 09:30:00-05:00,3107.0,3131.260009765625,3101.260009765625,3106.429931640625,3106.429931640625,854794
2021-01-19 10:30:00-05:00,3106.31005859375,3107.93505859375,3096.0,3101.179931640625,3101.179931640625,365409
2021-01-19 11:30:00-05:00,3101.449951171875,3126.86279296875,3100.39990234375,3122.37353515625,3122.37353515625,337276
2021-01-19 12:30:00-05:00,3122.510009765625,3136.5400390625,3121.800048828125,3135.570068359375,3135.570068359375,363135
2021-01-19 13:30:00-05:00,3135.909912109375,3145.0,3132.64990234375,3132.8701171875,3132.8701171875,339526
2021-01-19 14:30:00-05:00,3133.580078125,3136.0,3125.590087890625,3127.5,3127.5,286216
2021-01-19 15:30:00-05:00,3127.590087890625,3132.0,3118.169921875,3121.0,3121.0,266111
2021-01-20 09:30:00-05:00,3181.989990234375,3225.72998046875,3175.0,3212.7548828125,3212.7548828125,1703991
2021-01-20 10:30:00-05:00,3213.43994140625,3235.0,3212.97509765625,3231.919921875,3231.919921875,584062
2021-01-20 11:30:00-05:00,3231.5849609375,3239.239990234375,3223.169921875,3234.989990234375,3234.989990234375,429743
2021-01-20 12:30:00-05:00,3234.97998046875,3247.889892578125,3233.199951171875,3244.530029296875,3244.530029296875,365777
2021-01-20 13:30:00-05:00,3244.090087890625,3268.22998046875,3238.199951171875,3267.676025390625,3267.676025390625,484250
2021-01-20 14:30:00-05:00,3268.3798828125,3279.800048828125,3264.3251953125,3268.4150390625,3268.4150390625,701400
2021-01-20 15:30:00-05:00,3267.72998046875,3272.6298828125,3261.0400390625,3264.72998046875,3264.72998046875,518094
2021-01-21 09:30:00-05:00,3293.0,3335.0,3289.5673828125,3329.570068359375,3329.570068359375,1697827
2021-01-21 10:30:00-05:00,3329.85009765625,3348.550048828125,3329.510009765625,3342.919921875,3342.919921875,669146
2021-01-21 11:30:00-05:00,3342.85009765625,3346.6201171875,3308.300048828125,3318.49609375,3318.49609375,602570
2021-01-21 12:30:00-05:00,3318.8798828125,3325.760009765625,3311.919921875,3319.570068359375,3319.570068359375,343893
2021-01-21 13:30:00-05:00,3319.72998046875,3323.298828125,3305.239990234375,3317.0,3317.0,384910
2021-01-21 14:30:00-05:00,3316.7099609375,3328.0,3313.630126953125,3316.199951171875,3316.199951171875,295050
2021-01-21 15:30:00-05:00,3315.570068359375,3316.2900390625,3300.0,3307.2099609375,3307.2099609375,428579
2021-01-22 09:30:00-05:00,3304.31005859375,3321.81005859375,3284.0,3295.56005859375,3295.56005859375,900536
2021-01-22 10:30:00-05:00,3295.090087890625,3307.472900390625,3293.014892578125,3299.570068359375,3299.570068359375,288888
2021-01-22 11:30:00-05:00,3299.295654296875,3306.6201171875,3297.030029296875,3298.7099609375,3298.7099609375,230079
2021-01-22 12:30:00-05:00,3299.85009765625,3299.85009765625,3288.9599609375,3292.22998046875,3292.22998046875,246373
2021-01-22 13:30:00-05:00,3292.409912109375,3299.235107421875,3291.554931640625,3296.52001953125,3296.52001953125,186028
2021-01-22 14:30:00-05:00,3295.610107421875,3304.080078125,3293.260009765625,3298.35009765625,3298.35009765625,261248
2021-01-22 15:30:00-05:00,3298.550048828125,3302.050048828125,3290.0,3290.0,3290.0,298594
2021-01-25 09:30:00-05:00,3333.0,3363.889892578125,3322.43896484375,3323.989990234375,3323.989990234375,1078011
2021-01-25 10:30:00-05:00,3323.75,3325.0,3243.146240234375,3271.919921875,3271.919921875,878730
2021-01-25 11:30:00-05:00,3272.989990234375,3298.280029296875,3266.68994140625,3284.3798828125,3284.3798828125,383187
2021-01-25 12:30:00-05:00,3281.659912109375,3315.97998046875,3280.550048828125,3308.280029296875,3308.280029296875,336392
2021-01-25 13:30:00-05:00,3309.0,3310.239990234375,3291.010009765625,3300.820068359375,3300.820068359375,220346
2021-01-25 14:30:00-05:00,3299.72998046875,3304.139892578125,3282.739990234375,3293.199951171875,3293.199951171875,236826
2021-01-25 15:30:00-05:00,3292.6298828125,3301.965087890625,3288.7900390625,3293.10009765625,3293.10009765625,279590
2021-01-26 09:30:00-05:00,3296.35595703125,3322.780029296875,3283.196533203125,3313.909912109375,3313.909912109375,741870
2021-01-26 10:30:00-05:00,3312.81005859375,3335.85009765625,3311.64990234375,3319.989990234375,3319.989990234375,499839
2021-01-26 11:30:00-05:00,3319.669921875,3324.949951171875,3304.329833984375,3321.409912109375,3321.409912109375,261479
2021-01-26 12:30:00-05:00,3320.767578125,3331.860107421875,3315.3798828125,3328.81005859375,3328.81005859375,209866
2021-01-26 13:30:00-05:00,3329.39013671875,3337.989990234375,3325.033935546875,3330.4921875,3330.4921875,227830
2021-01-26 14:30:00-05:00,3330.27490234375,3337.640380859375,3322.405029296875,3335.81005859375,3335.81005859375,267249
2021-01-26 15:30:00-05:00,3335.22998046875,3338.0,3319.14990234375,3326.1201171875,3326.1201171875,418365
2021-01-27 09:30:00-05:00,3341.489990234375,3346.52001953125,3247.81494140625,3298.0,3298.0,1399798
2021-01-27 10:30:00-05:00,3297.429931640625,3311.080078125,3278.0,3278.5,3278.5,364783
2021-01-27 11:30:00-05:00,3280.0,3294.0,3262.0,3292.93994140625,3292.93994140625,461888
2021-01-27 12:30:00-05:00,3291.93994140625,3301.510009765625,3279.7900390625,3287.110107421875,3287.110107421875,315417
2021-01-27 13:30:00-05:00,3285.804931640625,3286.0,3251.5,3254.639892578125,3254.639892578125,329300
2021-01-27 14:30:00-05:00,3253.6201171875,3264.60009765625,3216.875732421875,3219.510009765625,3219.510009765625,755353
2021-01-27 15:30:00-05:00,3217.89990234375,3237.610107421875,3207.080078125,3234.97998046875,3234.97998046875,539145
2021-01-28 09:30:00-05:00,3246.0,3269.909912109375,3228.68994140625,3260.360107421875,3260.360107421875,802734
2021-01-28 10:30:00-05:00,3263.0,3280.64990234375,3252.1201171875,3268.60009765625,3268.60009765625,413468
2021-01-28 11:30:00-05:00,3267.31005859375,3276.3701171875,3254.14990234375,3275.739990234375,3275.739990234375,282710
2021-01-28 12:30:00-05:00,3276.0,3301.679931640625,3275.0,3292.0,3292.0,404594
2021-01-28 13:30:00-05:00,3292.010009765625,3298.0,3275.75,3283.929931640625,3283.929931640625,213349
2021-01-28 14:30:00-05:00,3284.75,3285.260009765625,3261.22998046875,3263.139892578125,3263.139892578125,254726
2021-01-28 15:30:00-05:00,3263.110107421875,3267.06005859375,3234.070068359375,3239.699951171875,3239.699951171875,405968
2021-01-29 09:30:00-05:00,3230.0,3233.4599609375,3191.0869140625,3231.0,3231.0,1115102
2021-01-29 10:30:00-05:00,3231.449951171875,3236.989990234375,3205.79736328125,3210.7900390625,3210.7900390625,460705
2021-01-29 11:30:00-05:00,3210.469970703125,3219.489990234375,3197.0,3203.449951171875,3203.449951171875,340904
2021-01-29 12:30:00-05:00,3202.60009765625,3207.760009765625,3186.0,3206.0,3206.0,497245
2021-01-29 13:30:00-05:00,3203.860107421875,3213.173095703125,3192.75,3207.6201171875,3207.6201171875,364016
2021-01-29 14:30:00-05:00,3206.0,3227.449951171875,3199.812744140625,3216.570068359375,3216.570068359375,407175
2021-01-29 15:30:00-05:00,3217.5,3225.8701171875,3203.22998046875,3206.31005859375,3206.31005859375,578091
2021-02-01 09:30:00-05:00,3242.360107421875,3293.1298828125,3235.02490234375,3290.31005859375,3290.31005859375,1058486
2021-02-01 10:30:00-05:00,3292.0,3314.409912109375,3282.330078125,3312.50048828125,3312.50048828125,631442
2021-02-01 11:30:00-05:00,3313.860107421875,3318.0791015625,3296.610107421875,3315.0,3315.0,410496
2021-02-01 12:30:00-05:00,3317.0,3319.89990234375,3310.18994140625,3313.47314453125,3313.47314453125,293656
2021-02-01 13:30:00-05:00,3313.22998046875,3324.26806640625,3306.330078125,3323.0,3323.0,290479
2021-02-01 14:30:00-05:00,3322.949951171875,3330.830078125,3316.52001953125,3326.794189453125,3326.794189453125,376399
2021-02-01 15:30:00-05:00,3326.77001953125,3350.260009765625,3325.2900390625,3342.8798828125,3342.8798828125,680458
2021-02-02 09:30:00-05:00,3391.070068359375,3426.64990234375,3361.125,3389.041748046875,3389.041748046875,1833265
2021-02-02 10:30:00-05:00,3388.719970703125,3406.989990234375,3383.340087890625,3387.329833984375,3387.329833984375,465985
2021-02-02 11:30:00-05:00,3385.837890625,3405.78076171875,3377.110107421875,3398.5,3398.5,484250
2021-02-02 12:30:00-05:00,3399.52001953125,3410.0,3397.530029296875,3401.31494140625,3401.31494140625,412548
2021-02-02 13:30:00-05:00,3401.884521484375,3422.7099609375,3401.804931640625,3414.0,3414.0,571275
2021-02-02 14:30:00-05:00,3414.60009765625,3419.764892578125,3391.510009765625,3400.284912109375,3400.284912109375,585834
2021-02-02 15:30:00-05:00,3400.1201171875,3400.1201171875,3377.348388671875,3383.22998046875,3383.22998046875,720942
2021-02-03 09:30:00-05:00,3425.010009765625,3434.0,3335.510009765625,3362.925048828125,3362.925048828125,2786030
2021-02-03 10:30:00-05:00,3362.215087890625,3381.7900390625,3361.0,3366.4599609375,3366.4599609375,652734
2021-02-03 11:30:00-05:00,3367.090087890625,3409.0,3363.669921875,3402.0,3402.0,795272
2021-02-03 12:30:00-05:00,3402.25,3404.75,3381.39990234375,3383.219970703125,3383.219970703125,474847
2021-02-03 13:30:00-05:00,3384.0,3390.610107421875,3363.80810546875,3366.78857421875,3366.78857421875,391090
2021-02-03 14:30:00-05:00,3366.264892578125,3368.91650390625,3317.14306640625,3323.35009765625,3323.35009765625,928857
2021-02-03 15:30:00-05:00,3323.932861328125,3332.989990234375,3308.6201171875,3311.260009765625,3311.260009765625,733062
2021-02-04 09:30:00-05:00,3330.0,3347.0,3277.75,3294.264892578125,3294.264892578125,1261453
2021-02-04 10:30:00-05:00,3293.284912109375,3321.590087890625,3288.0,3321.070068359375,3321.070068359375,566586
2021-02-04 11:30:00-05:00,3321.530029296875,3323.989990234375,3309.64013671875,3314.60009765625,3314.60009765625,434286
2021-02-04 12:30:00-05:00,3314.18994140625,3316.179931640625,3301.64990234375,3311.659912109375,3311.659912109375,281308
2021-02-04 13:30:00-05:00,3311.330078125,3318.72998046875,3304.679931640625,3313.739990234375,3313.739990234375,288081
2021-02-04 14:30:00-05:00,3313.85498046875,3328.223388671875,3313.344970703125,3325.800048828125,3325.800048828125,332349
2021-02-04 15:30:00-05:00,3326.0,3330.840087890625,3318.64013671875,3330.840087890625,3330.840087890625,322574
2021-02-05 09:30:00-05:00,3319.0,3324.989990234375,3302.7099609375,3317.56005859375,3317.56005859375,902972
2021-02-05 10:30:00-05:00,3317.0,3328.780029296875,3312.12890625,3317.10009765625,3317.10009765625,372446
2021-02-05 11:30:00-05:00,3317.1201171875,3359.93994140625,3316.6201171875,3354.10693359375,3354.10693359375,530986
2021-02-05 12:30:00-05:00,3355.590087890625,3377.0,3351.050048828125,3366.0,3366.0,536891
2021-02-05 13:30:00-05:00,3365.169921875,3368.469970703125,3341.530029296875,3362.02001953125,3362.02001953125,410513
2021-02-05 14:30:00-05:00,3361.85009765625,3364.429931640625,3346.75,3348.35009765625,3348.35009765625,311087
2021-02-05 15:30:00-05:00,3348.4599609375,3354.340087890625,3342.300048828125,3352.489990234375,3352.489990234375,301838
2021-02-08 09:30:00-05:00,3358.5,3365.0,3309.0,3310.1650390625,3310.1650390625,1003648
2021-02-08 10:30:00-05:00,3309.844970703125,3332.0,3309.0,3316.969970703125,3316.969970703125,399678
2021-02-08 11:30:00-05:00,3317.9599609375,3318.47998046875,3305.419921875,3315.5,3315.5,401072
2021-02-08 12:30:00-05:00,3315.320068359375,3315.465087890625,3304.0,3307.81005859375,3307.81005859375,297495
2021-02-08 13:30:00-05:00,3308.929931640625,3314.989990234375,3304.0,3309.675048828125,3309.675048828125,272873
2021-02-08 14:30:00-05:00,3309.090087890625,3318.0,3306.05419921875,3311.099853515625,3311.099853515625,290837
2021-02-08 15:30:00-05:00,3311.10009765625,3323.5400390625,3310.6298828125,3323.489990234375,3323.489990234375,367081
2021-02-09 09:30:00-05:00,3312.489990234375,3337.010009765625,3308.21826171875,3319.139892578125,3319.139892578125,709634
2021-02-09 10:30:00-05:00,3318.81005859375,3329.360107421875,3308.71044921875,3313.094970703125,3313.094970703125,329614
2021-02-09 11:30:00-05:00,3313.090087890625,3318.0,3310.0,3310.3798828125,3310.3798828125,180732
2021-02-09 12:30:00-05:00,3311.010009765625,3314.60009765625,3307.0,3307.0126953125,3307.0126953125,184800
2021-02-09 13:30:00-05:00,3306.610107421875,3309.489990234375,3303.010986328125,3308.715087890625,3308.715087890625,192928
2021-02-09 14:30:00-05:00,3308.719970703125,3313.43994140625,3307.0,3307.590087890625,3307.590087890625,169332
2021-02-09 15:30:00-05:00,3307.679931640625,3308.116455078125,3297.840087890625,3305.0,3305.0,277700
2021-02-10 09:30:00-05:00,3314.0,3317.954833984375,3261.0,3274.780029296875,3274.780029296875,964711
2021-02-10 10:30:00-05:00,3272.820068359375,3280.5400390625,3254.0,3270.280029296875,3270.280029296875,538975
2021-02-10 11:30:00-05:00,3269.39501953125,3278.0,3265.820068359375,3275.5849609375,3275.5849609375,208882
2021-02-10 12:30:00-05:00,3275.969970703125,3284.75,3273.627685546875,3278.699951171875,3278.699951171875,326450
2021-02-10 13:30:00-05:00,3278.699951171875,3278.719970703125,3268.0,3277.594970703125,3277.594970703125,202286
2021-02-10 14:30:00-05:00,3277.14990234375,3289.0,3274.076416015625,3276.9150390625,3276.9150390625,287933
2021-02-10 15:30:00-05:00,3278.360107421875,3287.360107421875,3271.60009765625,3286.590087890625,3286.590087890625,298092
2021-02-11 09:30:00-05:00,3292.0,3292.0,3265.1201171875,3266.300048828125,3266.300048828125,548765
2021-02-11 10:30:00-05:00,3267.280029296875,3282.0,3265.080078125,3275.030029296875,3275.030029296875,258043
2021-02-11 11:30:00-05:00,3274.969970703125,3279.590087890625,3258.1298828125,3260.64990234375,3260.64990234375,259505
2021-02-11 12:30:00-05:00,3259.739990234375,3267.0,3253.17578125,3263.760009765625,3263.760009765625,242919
2021-02-11 13:30:00-05:00,3263.75,3263.75,3248.06005859375,3250.0,3250.0,263746
2021-02-11 14:30:00-05:00,3250.534912109375,3258.97998046875,3249.340087890625,3255.75,3255.75,273484
2021-02-11 15:30:00-05:00,3255.47998046875,3262.949951171875,3251.3798828125,3261.64990234375,3261.64990234375,282964
2021-02-12 09:30:00-05:00,3250.0,3252.239990234375,3233.31005859375,3244.6298828125,3244.6298828125,540760
2021-02-12 10:30:00-05:00,3244.489990234375,3261.0,3238.0,3259.570068359375,3259.570068359375,312387
2021-02-12 11:30:00-05:00,3260.10009765625,3261.0,3251.360107421875,3252.97998046875,3252.97998046875,168156
2021-02-12 12:30:00-05:00,3252.3798828125,3257.98779296875,3245.659912109375,3250.97998046875,3250.97998046875,223513
2021-02-12 13:30:00-05:00,3250.820068359375,3260.989990234375,3250.7099609375,3254.489990234375,3254.489990234375,152264
2021-02-12 14:30:00-05:00,3254.784912109375,3261.856689453125,3251.1201171875,3256.75146484375,3256.75146484375,205260
2021-02-12 15:30:00-05:00,3257.06005859375,3280.25,3257.06005859375,3278.3798828125,3278.3798828125,470973
2021-02-16 09:30:00-05:00,3254.050048828125,3308.300048828125,3254.050048828125,3285.14990234375,3285.14990234375,877172
2021-02-16 10:30:00-05:00,3286.0,3293.607177734375,3264.52490234375,3266.679931640625,3266.679931640625,349941
2021-02-16 11:30:00-05:00,3266.72998046875,3273.080078125,3253.591064453125,3264.0,3264.0,327844
2021-02-16 12:30:00-05:00,3264.969970703125,3277.8740234375,3260.199951171875,3275.5,3275.5,223100
